arm,alpha,eta,N_streams,DetRate,DetRate_CI_low,DetRate_CI_high,ADD,SEM
eCUSUM,0.035000000000000003,0.16,2000,0.021999999999999999,0.0164289081143177,0.029403789086560099,61.136363636363633,4.5303830714250033
eCUSUM,0.035000000000000003,0.17999999999999999,2000,0.021999999999999999,0.0164289081143177,0.029403789086560099,52.18181818181818,3.9399250012884268
eCUSUM,0.035000000000000003,0.20000000000000001,2000,0.021999999999999999,0.0164289081143177,0.029403789086560099,46.68181818181818,3.5049806249203241
eCUSUM,0.025000000000000001,0.02,2000,0.077499999999999999,0.066574837560914646,0.090045067391744088,703.39999999999998,44.900296159527947
eCUSUM,0.025000000000000001,0.040000000000000001,2000,0.081500000000000003,0.07029605647844997,0.094308512095958724,425.15337423312883,30.070327422181641
eCUSUM,0.025000000000000001,0.059999999999999998,2000,0.081500000000000003,0.07029605647844997,0.094308512095958724,255.70552147239263,16.419793395598873
eCUSUM,0.025000000000000001,0.080000000000000002,2000,0.081500000000000003,0.07029605647844997,0.094308512095958724,175.17791411042944,11.786823032656489
eCUSUM,0.025000000000000001,0.10000000000000001,2000,0.081500000000000003,0.07029605647844997,0.094308512095958724,124.46625766871166,6.6904887214760587
eCUSUM,0.025000000000000001,0.12,2000,0.081500000000000003,0.07029605647844997,0.094308512095958724,98.460122699386503,4.9047861217058228
eCUSUM,0.025000000000000001,0.14000000000000001,2000,0.081500000000000003,0.07029605647844997,0.094308512095958724,79.331288343558285,3.6831798672668588
eCUSUM,0.025000000000000001,0.16,2000,0.081500000000000003,0.07029605647844997,0.094308512095958724,65.558282208588963,2.795555450460828
eCUSUM,0.025000000000000001,0.17999999999999999,2000,0.081500000000000003,0.07029605647844997,0.094308512095958724,54.067484662576689,2.0006797902704583
eCUSUM,0.025000000000000001,0.20000000000000001,2000,0.081500000000000003,0.07029605647844997,0.094308512095958724,48.343558282208591,1.6830040309707006
eCUSUM,0.014999999999999999,0.02,2000,0.22,0.20239143116501621,0.23868211531248537,861.60000000000002,30.950692892015642
eCUSUM,0.014999999999999999,0.040000000000000001,2000,0.2495,0.23102772088526663,0.26893271980264105,572.29859719438878,21.812961098910776
