episode_id,ticker,phase_id,role,sigma_oracle,oracle_contaminated,oracle_certified,detector,detector_family,delta,operating_point,lambda_star,FPR_H,ARL0,arl0_censored_frac,arl0_right_censored,tau_realized_days,alarm_date,T_days_phase,alarm_within_T,oracle_verdict,ADD_min_census,detectable_flag_census,op_attainable,breakeven_exists
E1,SPY,22,TARGET,V2,False,True,D2,likelihood_ratio,NaN,OP2b_ARL0_252,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V2,False,True,D2,likelihood_ratio,NaN,OP3_breakeven,2.2721188909158401,0.14074999999999999,NaN,0,False,23,2020-03-23,23,True,detected_within_T,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0,OP1_isoFPR5_H,9.9026459738685961,0.049200000000000001,NaN,0,False,NaN,NaN,23,False,no_alarm,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0,OP2_ARL0_20,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0,OP2b_ARL0_252,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0,OP3_breakeven,9.3134998375452991,0.065100000000000005,NaN,0,False,23,2020-03-23,23,True,detected_within_T,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0.050000000000000003,OP1_isoFPR5_H,9.3134998375452991,0.042900000000000001,NaN,0,False,NaN,NaN,23,False,no_alarm,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0.050000000000000003,OP2_ARL0_20,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0.050000000000000003,OP2b_ARL0_252,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0.050000000000000003,OP3_breakeven,8.2382739188291012,0.073849999999999999,NaN,0,False,23,2020-03-23,23,True,detected_within_T,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0.10000000000000001,OP1_isoFPR5_H,8.759404249414942,0.038399999999999997,NaN,0,False,NaN,NaN,23,False,no_alarm,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0.10000000000000001,OP2_ARL0_20,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0.10000000000000001,OP2b_ARL0_252,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0.10000000000000001,OP3_breakeven,7.2871807962094346,0.083500000000000005,NaN,0,False,23,2020-03-23,23,True,detected_within_T,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0.14999999999999999,OP1_isoFPR5_H,7.7481476170246317,0.045249999999999999,NaN,0,False,NaN,NaN,23,False,no_alarm,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0.14999999999999999,OP2_ARL0_20,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0.14999999999999999,OP2b_ARL0_252,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0.14999999999999999,OP3_breakeven,6.062399045025292,0.11615,NaN,0,False,23,2020-03-23,23,True,detected_within_T,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0.20000000000000001,OP1_isoFPR5_H,7.2871807962094346,0.039550000000000002,NaN,0,False,NaN,NaN,23,False,no_alarm,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0.20000000000000001,OP2_ARL0_20,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0.20000000000000001,OP2b_ARL0_252,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0.20000000000000001,OP3_breakeven,5.0434706107801173,0.15310000000000001,NaN,0,False,23,2020-03-23,23,True,detected_within_T,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0.25,OP1_isoFPR5_H,6.445889573454612,0.04505,NaN,0,False,NaN,NaN,23,False,no_alarm,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0.25,OP2_ARL0_20,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0.25,OP2b_ARL0_252,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0.25,OP3_breakeven,3.9461730629943523,0.2404,NaN,0,False,23,2020-03-23,23,True,detected_within_T,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0.29999999999999999,OP1_isoFPR5_H,6.062399045025292,0.040899999999999999,NaN,0,False,NaN,NaN,23,False,no_alarm,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0.29999999999999999,OP2_ARL0_20,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0.29999999999999999,OP2b_ARL0_252,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0.29999999999999999,OP3_breakeven,3.0876122901990186,0.35070000000000001,NaN,0,False,16,2020-03-12,23,True,detected_within_T,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0.40000000000000002,OP1_isoFPR5_H,5.0434706107801173,0.047,NaN,0,False,NaN,NaN,23,False,no_alarm,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0.40000000000000002,OP2_ARL0_20,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0.40000000000000002,OP2b_ARL0_252,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0.40000000000000002,OP3_breakeven,2.0098070678062459,0.55510000000000004,NaN,0,False,6,2020-02-27,23,True,detected_within_T,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0.5,OP1_isoFPR5_H,4.4612114798857236,0.043150000000000001,NaN,0,False,NaN,NaN,23,False,no_alarm,42.075066132431338,False,True,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0.5,OP2_ARL0_20,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
E1,SPY,22,TARGET,V3,True,False,D1,standardized_mean,0.5,OP2b_ARL0_252,NaN,NaN,NaN,NaN,False,NaN,NaN,23,False,not_attainable,42.075066132431338,False,False,True
