episode_id,ticker,phase_id,role,sigma_oracle,oracle_contaminated,oracle_certified,detector,delta,operating_point,lambda_star,FPR_H,ARL0,tau_realized_days,alarm_date,T_days_phase,alarm_within_T,ADD_min_census,detectable_flag_census,op_attainable,breakeven_exists
E2,SPY,15,POSITIVE CONTROL A,V1,False,True,D1,0.5,OP2_ARL0_20,1.3082356430002358,1.0,21.1254,1.0,2009-03-10,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V1,False,True,D1,0.5,OP2b_ARL0_252,3.4905948559742157,0.64525,270.0938,95.0,2009-07-23,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V1,False,True,D1,0.5,OP3_breakeven,3.4905948559742157,0.64525,270.0938,95.0,2009-07-23,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V1,False,True,D1,0.11780271207474304,OP1_isoFPR5_H,19.443435850339526,0.03795,,485.0,2011-02-08,284,False,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V1,False,True,D1,0.11780271207474304,OP2_ARL0_20,2.568666583550056,1.0,20.8884,3.0,2009-03-12,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V1,False,True,D1,0.11780271207474304,OP2b_ARL0_252,8.759404249414942,0.63705,278.2996,39.0,2009-05-04,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V1,False,True,D1,0.11780271207474304,OP3_breakeven,18.28667177553515,0.0534,,277.0,2010-04-14,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V1,False,True,D2,,OP1_isoFPR5_H,4.461211479885724,0.04755,,469.0,2011-01-14,284,False,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V1,False,True,D2,,OP2_ARL0_20,0.6266512020991857,1.0,21.424,10.0,2009-03-23,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V1,False,True,D2,,OP2b_ARL0_252,2.27211889091584,0.5385,282.9244,133.0,2009-09-16,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V1,False,True,D2,,OP3_breakeven,3.9461730629943523,0.0866,,277.0,2010-04-14,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.0,OP1_isoFPR5_H,38.17638221783051,0.03735,,195.0,2009-12-14,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.0,OP2_ARL0_20,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.0,OP2b_ARL0_252,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.0,OP3_breakeven,62.359339076580234,0.00025,,277.0,2010-04-14,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.05,OP1_isoFPR5_H,28.093319714816047,0.04165,,183.0,2009-11-25,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.05,OP2_ARL0_20,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.05,OP2b_ARL0_252,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.05,OP3_breakeven,48.79194568203671,0.00035,,277.0,2010-04-14,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.1,OP1_isoFPR5_H,21.981113813122313,0.0368,,210.0,2010-01-06,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.1,OP2_ARL0_20,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.1,OP2b_ARL0_252,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.1,OP3_breakeven,33.76899118766688,0.0016,,277.0,2010-04-14,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.15,OP1_isoFPR5_H,17.19872800260837,0.04055,,262.0,2010-03-23,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.15,OP2_ARL0_20,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.15,OP2b_ARL0_252,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.15,OP3_breakeven,20.673373608205694,0.014,,275.0,2010-04-12,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.2,OP1_isoFPR5_H,14.30807813536043,0.04045,,271.0,2010-04-06,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.2,OP2_ARL0_20,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.2,OP2b_ARL0_252,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.2,OP3_breakeven,15.213167424961057,0.0283,,277.0,2010-04-14,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.25,OP1_isoFPR5_H,11.903269817194102,0.0491,,270.0,2010-04-05,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.25,OP2_ARL0_20,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.25,OP2b_ARL0_252,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.25,OP3_breakeven,13.456836055829003,0.02265,,277.0,2010-04-14,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.3,OP1_isoFPR5_H,10.529059858728843,0.0463,,274.0,2010-04-09,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.3,OP2_ARL0_20,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.3,OP2b_ARL0_252,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.3,OP3_breakeven,11.195098946406727,0.0316,,277.0,2010-04-14,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.4,OP1_isoFPR5_H,8.759404249414942,0.03845,,467.0,2011-01-12,284,False,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.4,OP2_ARL0_20,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.4,OP2b_ARL0_252,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.4,OP3_breakeven,7.748147617024632,0.08035,,262.0,2010-03-23,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.5,OP1_isoFPR5_H,7.287180796209435,0.04275,,,,284,False,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.5,OP2_ARL0_20,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.5,OP2b_ARL0_252,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.5,OP3_breakeven,6.062399045025292,0.126,,262.0,2010-03-23,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.1311119013231734,OP1_isoFPR5_H,18.28667177553515,0.04445,,257.0,2010-03-16,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.1311119013231734,OP2_ARL0_20,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.1311119013231734,OP2b_ARL0_252,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D1,0.1311119013231734,OP3_breakeven,26.421941094379207,0.0044,,277.0,2010-04-14,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D2,,OP1_isoFPR5_H,5.043470610780117,0.0406,,254.0,2010-03-11,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D2,,OP2_ARL0_20,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D2,,OP2b_ARL0_252,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V2,False,False,D2,,OP3_breakeven,7.748147617024632,0.00215,,277.0,2010-04-14,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.0,OP1_isoFPR5_H,38.17638221783051,0.0387,,176.0,2009-11-16,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.0,OP2_ARL0_20,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.0,OP2b_ARL0_252,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.0,OP3_breakeven,62.359339076580234,0.0004,,271.0,2010-04-06,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.05,OP1_isoFPR5_H,28.093319714816047,0.04485,,153.0,2009-10-14,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.05,OP2_ARL0_20,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.05,OP2b_ARL0_252,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.05,OP3_breakeven,48.79194568203671,0.00045,,271.0,2010-04-06,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.1,OP1_isoFPR5_H,21.981113813122313,0.03955,,203.0,2009-12-24,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.1,OP2_ARL0_20,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.1,OP2b_ARL0_252,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.1,OP3_breakeven,35.90512379439627,0.00105,,274.0,2010-04-09,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.15,OP1_isoFPR5_H,17.19872800260837,0.0425,,257.0,2010-03-16,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.15,OP2_ARL0_20,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.15,OP2b_ARL0_252,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.15,OP3_breakeven,23.37157803183398,0.00545,,277.0,2010-04-14,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.2,OP1_isoFPR5_H,14.30807813536043,0.04175,,271.0,2010-04-06,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.2,OP2_ARL0_20,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.2,OP2b_ARL0_252,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.2,OP3_breakeven,16.175510149607252,0.0188,,277.0,2010-04-14,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.25,OP1_isoFPR5_H,11.903269817194102,0.0468,,270.0,2010-04-05,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.25,OP2_ARL0_20,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.25,OP2b_ARL0_252,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.25,OP3_breakeven,13.456836055829003,0.02145,,277.0,2010-04-14,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.3,OP1_isoFPR5_H,10.529059858728843,0.0425,,271.0,2010-04-06,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.3,OP2_ARL0_20,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.3,OP2b_ARL0_252,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.3,OP3_breakeven,11.195098946406727,0.02855,,277.0,2010-04-14,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.4,OP1_isoFPR5_H,8.238273918829101,0.0484,,470.0,2011-01-18,284,False,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.4,OP2_ARL0_20,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.4,OP2b_ARL0_252,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.4,OP3_breakeven,7.748147617024632,0.06965,,262.0,2010-03-23,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.5,OP1_isoFPR5_H,6.85363864776697,0.047,,,,284,False,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.5,OP2_ARL0_20,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.5,OP2b_ARL0_252,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.5,OP3_breakeven,5.701723829163629,0.1395,,258.0,2010-03-17,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.13095275041846727,OP1_isoFPR5_H,18.28667177553515,0.0473,,251.0,2010-03-08,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.13095275041846727,OP2_ARL0_20,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.13095275041846727,OP2b_ARL0_252,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D1,0.13095275041846727,OP3_breakeven,28.093319714816047,0.0025,,277.0,2010-04-14,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D2,,OP1_isoFPR5_H,5.043470610780117,0.0393,,250.0,2010-03-05,284,True,227.280120754412,True,True,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D2,,OP2_ARL0_20,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D2,,OP2b_ARL0_252,,,,,,284,False,227.280120754412,True,False,True
E2,SPY,15,POSITIVE CONTROL A,V3,True,False,D2,,OP3_breakeven,9.313499837545299,0.00035,,277.0,2010-04-14,284,True,227.280120754412,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.0,OP1_isoFPR5_H,38.17638221783051,0.0375,1528.8446,423.0,2020-08-28,289,False,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.0,OP2_ARL0_20,3.282926069440412,1.0,21.2852,7.0,2019-01-04,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.0,OP2b_ARL0_252,15.213167424961057,0.65695,270.7328,59.0,2019-03-21,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.0,OP3_breakeven,29.870425105397196,0.12465,969.5616,267.0,2020-01-16,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.05,OP1_isoFPR5_H,28.093319714816047,0.038,,,,289,False,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.05,OP2_ARL0_20,2.9039184717958113,1.0,21.2786,5.0,2019-01-02,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.05,OP2b_ARL0_252,11.195098946406727,0.67905,259.0734,40.0,2019-02-22,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.05,OP3_breakeven,17.19872800260837,0.2763,742.9258,268.0,2020-01-17,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.1,OP1_isoFPR5_H,20.673373608205694,0.0428,,,,289,False,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.1,OP2_ARL0_20,2.568666583550056,1.0,20.9036,2.0,2018-12-27,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.1,OP2b_ARL0_252,9.313499837545299,0.63425,285.0874,40.0,2019-02-22,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.1,OP3_breakeven,12.656237610691365,0.3104,698.1988,267.0,2020-01-16,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.15,OP1_isoFPR5_H,16.175510149607252,0.04095,,,,289,False,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.15,OP2_ARL0_20,2.27211889091584,1.0,20.0988,1.0,2018-12-26,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.15,OP2b_ARL0_252,7.748147617024632,0.6271,289.4642,81.0,2019-04-23,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.15,OP3_breakeven,9.902645973868596,0.34365,646.2544,268.0,2020-01-17,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.2,OP1_isoFPR5_H,13.456836055829003,0.03575,,,,289,False,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.2,OP2_ARL0_20,2.1369418817222763,1.0,21.5408,1.0,2018-12-26,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.2,OP2b_ARL0_252,6.445889573454612,0.65515,266.2878,364.0,2020-06-05,289,False,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.2,OP3_breakeven,6.062399045025292,0.72545,222.6558,267.0,2020-01-16,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.25,OP1_isoFPR5_H,11.195098946406727,0.0395,,,,289,False,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.25,OP2_ARL0_20,1.8902359883313415,1.0,20.4512,1.0,2018-12-26,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.25,OP2b_ARL0_252,5.701723829163629,0.6338,282.8514,364.0,2020-06-05,289,False,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.25,OP3_breakeven,5.043470610780117,0.78055,189.5478,122.0,2019-06-20,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.3,OP1_isoFPR5_H,9.313499837545299,0.0498,,,,289,False,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.3,OP2_ARL0_20,1.7777786479191604,1.0,21.4658,1.0,2018-12-26,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.3,OP2b_ARL0_252,5.043470610780117,0.63075,285.7442,364.0,2020-06-05,289,False,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.3,OP3_breakeven,4.461211479885724,0.78635,183.7606,122.0,2019-06-20,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.4,OP1_isoFPR5_H,7.287180796209435,0.04895,,,,289,False,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.4,OP2_ARL0_20,1.4789812245385263,1.0,20.7402,1.0,2018-12-26,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.4,OP2b_ARL0_252,4.195797012516955,0.59175,318.5314,364.0,2020-06-05,289,False,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.4,OP3_breakeven,3.282926069440412,0.8937,131.4468,122.0,2019-06-20,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.5,OP1_isoFPR5_H,6.062399045025292,0.0468,,,,289,False,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.5,OP2_ARL0_20,1.2304037204506597,1.0,20.053,1.0,2018-12-26,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.5,OP2b_ARL0_252,3.4905948559742157,0.5988,311.314,426.0,2020-09-02,289,False,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.5,OP3_breakeven,2.41584682232718,0.96145,92.2206,113.0,2019-06-07,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.07742696831671235,OP1_isoFPR5_H,23.37157803183398,0.04365,,,,289,False,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.07742696831671235,OP2_ARL0_20,2.73115329849052,1.0,21.2908,4.0,2018-12-31,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.07742696831671235,OP2b_ARL0_252,9.902645973868596,0.67045,261.501,37.0,2019-02-19,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D1,0.07742696831671235,OP3_breakeven,14.30807813536043,0.3013,712.4862,267.0,2020-01-16,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D2,,OP1_isoFPR5_H,3.7114001932521505,0.0411,,,,289,False,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D2,,OP2_ARL0_20,0.4079035502695983,1.0,20.6982,17.0,2019-01-18,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D2,,OP2b_ARL0_252,1.5725374697020222,0.6566,270.4276,81.0,2019-04-23,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V1,False,True,D2,,OP3_breakeven,2.568666583550056,0.2004,1077.2804,268.0,2020-01-17,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V2,False,False,D1,0.0,OP1_isoFPR5_H,38.17638221783051,0.04075,,246.0,2019-12-16,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V2,False,False,D1,0.0,OP2_ARL0_20,,,,,,289,False,223.04011300388916,True,False,True
E3,SPY,21,POSITIVE CONTROL B,V2,False,False,D1,0.0,OP2b_ARL0_252,,,,,,289,False,223.04011300388916,True,False,True
E3,SPY,21,POSITIVE CONTROL B,V2,False,False,D1,0.0,OP3_breakeven,43.15900795325419,0.018,,264.0,2020-01-13,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V2,False,False,D1,0.05,OP1_isoFPR5_H,28.093319714816047,0.0449,,253.0,2019-12-26,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V2,False,False,D1,0.05,OP2_ARL0_20,,,,,,289,False,223.04011300388916,True,False,True
E3,SPY,21,POSITIVE CONTROL B,V2,False,False,D1,0.05,OP2b_ARL0_252,,,,,,289,False,223.04011300388916,True,False,True
E3,SPY,21,POSITIVE CONTROL B,V2,False,False,D1,0.05,OP3_breakeven,31.759945248001003,0.02295,,268.0,2020-01-17,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V2,False,False,D1,0.1,OP1_isoFPR5_H,21.981113813122313,0.03875,,,,289,False,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V2,False,False,D1,0.1,OP2_ARL0_20,,,,,,289,False,223.04011300388916,True,False,True
E3,SPY,21,POSITIVE CONTROL B,V2,False,False,D1,0.1,OP2b_ARL0_252,,,,,,289,False,223.04011300388916,True,False,True
E3,SPY,21,POSITIVE CONTROL B,V2,False,False,D1,0.1,OP3_breakeven,18.28667177553515,0.093,,268.0,2020-01-17,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V2,False,False,D1,0.15,OP1_isoFPR5_H,17.19872800260837,0.04045,,,,289,False,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V2,False,False,D1,0.15,OP2_ARL0_20,,,,,,289,False,223.04011300388916,True,False,True
E3,SPY,21,POSITIVE CONTROL B,V2,False,False,D1,0.15,OP2b_ARL0_252,,,,,,289,False,223.04011300388916,True,False,True
E3,SPY,21,POSITIVE CONTROL B,V2,False,False,D1,0.15,OP3_breakeven,14.30807813536043,0.10315,,267.0,2020-01-16,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V2,False,False,D1,0.2,OP1_isoFPR5_H,14.30807813536043,0.0395,,,,289,False,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V2,False,False,D1,0.2,OP2_ARL0_20,,,,,,289,False,223.04011300388916,True,False,True
E3,SPY,21,POSITIVE CONTROL B,V2,False,False,D1,0.2,OP2b_ARL0_252,,,,,,289,False,223.04011300388916,True,False,True
E3,SPY,21,POSITIVE CONTROL B,V2,False,False,D1,0.2,OP3_breakeven,11.195098946406727,0.1389,,268.0,2020-01-17,289,True,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V2,False,False,D1,0.25,OP1_isoFPR5_H,11.903269817194102,0.04545,,,,289,False,223.04011300388916,True,True,True
E3,SPY,21,POSITIVE CONTROL B,V2,False,False,D1,0.25,OP2_ARL0_20,,,,,,289,False,223.04011300388916,True,False,True
E3,SPY,21,POSITIVE CONTROL B,V2,False,False,D1,0.25,OP2b_ARL0_252,,,,,,289,False,223.04011300388916,True,False,True
