arm,alpha,eta,N_streams,DetRate,DetRate_CI_low,DetRate_CI_high,ADD,SEM
CUSUM,0.01,0.12,2000,0.99399999999999999,0.98954155166305824,0.9965644056230637,408.99044265593562,6.5060814634661135
CUSUM,0.01,0.14000000000000001,2000,0.99199999999999999,0.98704392232846294,0.995069703146784,260.703125,3.4908149869351361
CUSUM,0.01,0.16,2000,0.99850000000000005,0.99559896744422938,0.99948973641636152,188.3520280420631,2.1520502833034025
CUSUM,0.01,0.17999999999999999,2000,0.995,0.99082030405005805,0.99728181914150138,146.27487437185928,1.4211235315931636
CUSUM,0.01,0.20000000000000001,2000,0.99450000000000005,0.99017793724838477,0.99692610299045614,119,1.0391613219961584
MIX,0.10000000000000001,0.02,2000,0.2225,0.20481330334990344,0.24125065789119188,1434.3348314606742,30.645952634527927
MIX,0.10000000000000001,0.040000000000000001,2000,0.80100000000000005,0.78293273193098856,0.81791320560569714,1258.1847690387017,14.693619045545836
MIX,0.10000000000000001,0.059999999999999998,2000,0.95699999999999996,0.94719889132954738,0.96504892745538717,796.19174503657257,9.4368525741406355
MIX,0.10000000000000001,0.080000000000000002,2000,0.95899999999999996,0.94939364134508408,0.96684650925072546,523.22106360792498,5.8031630182320209
MIX,0.10000000000000001,0.10000000000000001,2000,0.96399999999999997,0.95490558684578086,0.97131539327721617,372.51192946058092,3.6210073398070066
MIX,0.10000000000000001,0.12,2000,0.95499999999999996,0.94500930401877292,0.96324618295528663,295.56596858638744,2.6605488349315949
MIX,0.10000000000000001,0.14000000000000001,2000,0.95799999999999996,0.94829559943242692,0.96594838525794513,242.07463465553235,1.9530486419425452
MIX,0.10000000000000001,0.16,2000,0.95999999999999996,0.9504930634412283,0.96774325306001874,207.70677083333334,1.6601531178058007
MIX,0.10000000000000001,0.17999999999999999,2000,0.96850000000000003,0.95990176928184046,0.97530195741562553,179.37377387712959,1.4004341949113133
MIX,0.10000000000000001,0.20000000000000001,2000,0.96350000000000002,0.95435264945075327,0.97087024771952524,156.66113129216399,1.2539231647466906
MIX,0.070000000000000007,0.02,2000,0.1835,0.16714811872611415,0.2010653722029189,1485.2643051771117,33.419019397262545
MIX,0.070000000000000007,0.040000000000000001,2000,0.77700000000000002,0.75823574769181712,0.79470220811436865,1312.8590733590734,14.852425112055087
MIX,0.070000000000000007,0.059999999999999998,2000,0.97199999999999998,0.96381551731434112,0.97837479005215588,849.25771604938268,9.6595839627198554
